time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2020-01-05 09:00,8.8,-7.89,5.38,5.4,-4.67,-4.69,15.31,15.48
2020-01-05 10:00,8.27,-6.79,5.02,5.06,-3.98,-4.01,16.05,15.54
2020-01-05 11:00,8.19,-6.44,4.97,5.01,-3.8,-3.82,15.54,13.93
2020-01-05 12:00,7.29,-6.26,4.36,4.4,-3.59,-3.63,13.93,12.97
2020-01-05 13:00,6.53,-5.72,3.75,3.82,-3.07,-3.13,12.97,12.15
2020-01-05 14:00,6.76,-5.22,4.33,4.33,-3.21,-3.21,12.16,11.91
2020-01-05 15:00,7.48,-6.91,5,4.97,-4.48,-4.45,14.44,14.92
2020-01-05 16:00,7.81,-6.51,5.27,5.23,-4.26,-4.23,15.87,15.35
2020-01-05 17:00,7.52,-5.77,5.02,4.99,-3.75,-3.73,15.35,13.98
2020-01-05 18:00,7.42,-5.02,5.05,5.01,-3.29,-3.26,13.98,13.37
2020-01-05 19:00,7.67,-3.97,5.12,5.09,-2.63,-2.62,13.36,12.71
2020-01-05 20:00,6.87,-3.6,4.57,4.55,-2.39,-2.38,12.71,11.37
2020-01-05 21:00,6.18,-3.04,3.73,3.78,-1.81,-1.83,11.45,9.51
2020-01-05 22:00,3.44,-2.96,1.75,1.8,-1.63,-1.68,9.51,4.06
2020-01-05 23:00,1.64,-3.14,0.37,0.46,-0.89,-1.34,4.07,2.87
2020-01-06 00:00,1,-3.2,0.18,0.14,-0.83,-1.66,2.87,2.28
2020-01-06 01:00,0.43,-2.11,-0.15,-0.61,-0.25,-0.85,2.33,1.62
2020-01-06 02:00,-1.05,0,-0.55,-0.82,0.41,0.61,1.92,2.08
2020-01-06 03:00,-2.45,3.12,-1.21,-1.3,1.49,1.6,3.54,3.47
2020-01-06 04:00,-0.58,2.85,-0.13,-0.31,0.68,1.34,3.5,3.09
2020-01-06 05:00,-1.34,2.96,-0.88,-1.13,0.7,0.86,3.25,3.09
2020-01-06 06:00,-0.85,3.48,-0.82,-1.03,0.94,1.22,3.31,3.36
2020-01-06 07:00,0.59,4.14,-0.24,-0.29,1.45,1.75,3.34,2.96
2020-01-06 08:00,2.68,4.15,0.89,0.98,1.75,1.92,3.51,3.63
2020-01-06 09:00,4.46,3.53,1.88,1.98,1.62,1.7,4.15,4.27
2020-01-06 10:00,2.9,4,1.02,1.22,1.46,1.72,4.67,4.79
2020-01-06 11:00,3.77,3.93,0.96,1.08,1.88,2.1,4.92,4.88
2020-01-06 12:00,4.32,3.71,1.4,1.59,1.6,1.84,4.96,4.97
2020-01-06 13:00,4.94,4.15,1.86,1.99,1.86,2,5.2,5.42
2020-01-06 14:00,4.66,3.98,2.2,2.14,1.86,1.81,6.18,6.31
2020-01-06 15:00,3.27,2.64,1.96,1.87,1.65,1.57,6.92,7.17
2020-01-06 16:00,3.44,2.46,2.35,2.26,1.82,1.75,10.17,11.06
2020-01-06 17:00,6.5,0.07,4.55,4.47,0.06,0.06,11.62,11.45
2020-01-06 18:00,6.99,-1.32,4.84,4.78,-0.92,-0.91,11.45,10.78
2020-01-06 19:00,6.72,-0.89,4.61,4.55,-0.62,-0.61,10.77,10.32
2020-01-06 20:00,6.53,-0.9,4.34,4.31,-0.59,-0.58,10.32,9.25
2020-01-06 21:00,5.64,-1.29,3.11,3.18,-0.68,-0.69,9.25,6.24
2020-01-06 22:00,5.37,-2.11,2.04,2.39,-0.74,-0.87,6.24,4.43
2020-01-06 23:00,5.84,-2.15,2.16,2.58,-0.5,-0.61,4.6,4.66
2020-01-07 00:00,6.07,-2.05,2.23,2.65,-0.36,-0.44,4.95,4.78
2020-01-07 01:00,6.1,-2.34,2.19,2.6,-0.55,-0.66,4.94,4.49
